opportunity_id,account_name,owner,segment,region,stage,amount,probability,expected_close_date,is_closed_won,created_date,join_key
OPP_00861,Account_861,Rep_11,Mid,EMEA,Closed Lost,92071,0.3836838473545564,2025-03-22,0,2024-08-24,1
OPP_00862,Account_862,Rep_9,SMB,APAC,Closed Won,15860,0.32889446241187525,2025-04-13,0,2024-10-06,1
OPP_00863,Account_863,Rep_2,SMB,AMER,Closed Lost,18013,0.13745440698537137,2025-02-03,0,2024-01-10,1
OPP_00864,Account_864,Rep_12,Enterprise,EMEA,Qualification,8407,0.29349334475811784,2025-05-20,0,2024-05-31,1
OPP_00865,Account_865,Rep_3,Mid,AMER,Proposal,34542,0.988251169053068,2025-05-13,0,2024-12-09,1
OPP_00866,Account_866,Rep_3,Enterprise,EMEA,Proposal,25935,0.621901979242488,2025-02-17,0,2024-04-13,1
OPP_00867,Account_867,Rep_1,Mid,EMEA,Closed Won,50079,0.8834575937211508,2025-04-14,0,2024-05-03,1
OPP_00868,Account_868,Rep_8,SMB,AMER,Negotiation,35111,0.6658196880036671,2025-04-01,0,2024-07-03,1
OPP_00869,Account_869,Rep_8,SMB,EMEA,Closed Won,57550,0.3516313677983049,2025-05-04,0,2024-10-16,1
OPP_00870,Account_870,Rep_11,SMB,EMEA,Qualification,76697,0.4236457606651914,2025-02-09,1,2024-02-10,1
OPP_00871,Account_871,Rep_9,SMB,EMEA,Proposal,90117,0.6176872360480614,2025-05-21,0,2024-01-11,1
OPP_00872,Account_872,Rep_5,SMB,EMEA,Closed Won,98813,0.5875012406946073,2025-01-26,1,2024-08-05,1
OPP_00873,Account_873,Rep_14,SMB,EMEA,Qualification,87936,0.38453159685833327,2025-05-22,0,2024-01-01,1
OPP_00874,Account_874,Rep_3,Mid,AMER,Proposal,77955,0.19800136588415862,2025-04-06,0,2024-06-19,1
OPP_00875,Account_875,Rep_5,Mid,EMEA,Proposal,41565,1.0,2025-05-19,0,2024-12-03,1
OPP_00876,Account_876,Rep_5,Mid,EMEA,Proposal,20283,0.47177006553143885,2025-06-15,0,2024-10-08,1
OPP_00877,Account_877,Rep_19,Mid,EMEA,Closed Won,67470,0.434852221363476,2025-03-21,0,2024-02-22,1
OPP_00878,Account_878,Rep_14,SMB,APAC,Proposal,87916,0.5226668927810604,2025-02-26,0,2024-05-04,1
OPP_00879,Account_879,Rep_4,SMB,APAC,Negotiation,80552,0.45145428213779426,2025-05-30,0,2024-06-23,1
OPP_00880,Account_880,Rep_13,Mid,AMER,Qualification,39233,0.5245457815410968,2025-04-21,0,2024-09-21,1
OPP_00881,Account_881,Rep_10,Mid,AMER,Closed Won,23695,0.7573894572232839,2025-05-24,1,2024-09-21,1
OPP_00882,Account_882,Rep_18,SMB,EMEA,Proposal,91488,0.47509030406271524,2025-03-17,0,2024-07-17,1
OPP_00883,Account_883,Rep_8,Enterprise,EMEA,Negotiation,43734,0.2674579121344477,2025-01-29,0,2024-09-12,1
OPP_00884,Account_884,Rep_8,Enterprise,APAC,Closed Won,82257,0.4676712411042778,2025-05-10,0,2024-06-20,1
OPP_00885,Account_885,Rep_7,Mid,EMEA,Qualification,2505,0.40711964371801784,2025-01-02,1,2024-02-28,1
OPP_00886,Account_886,Rep_8,SMB,EMEA,Closed Lost,6363,0.7847797874493703,2025-01-03,0,2024-04-15,1
OPP_00887,Account_887,Rep_14,Enterprise,EMEA,Negotiation,49708,0.7342238129475142,2025-03-13,1,2024-05-04,1
OPP_00888,Account_888,Rep_19,Mid,EMEA,Proposal,44614,0.5215050000861597,2025-01-11,0,2024-01-16,1
OPP_00889,Account_889,Rep_6,Enterprise,APAC,Qualification,2010,0.2442528290361487,2025-06-09,0,2024-02-07,1
OPP_00890,Account_890,Rep_1,Enterprise,APAC,Closed Lost,20861,0.2548215473120108,2025-01-04,0,2024-08-30,1
OPP_00891,Account_891,Rep_15,Enterprise,AMER,Closed Won,25125,0.5030246523169107,2025-05-17,0,2024-07-28,1
OPP_00892,Account_892,Rep_1,Mid,EMEA,Qualification,10369,0.5672645938642562,2025-03-29,0,2024-11-10,1
OPP_00893,Account_893,Rep_17,SMB,EMEA,Proposal,70393,0.42507543613478904,2025-04-23,0,2024-10-11,1
OPP_00894,Account_894,Rep_1,Mid,APAC,Closed Won,27671,0.40396608315855315,2025-01-16,0,2024-06-16,1
OPP_00895,Account_895,Rep_15,Mid,APAC,Negotiation,76400,0.3814401533642706,2025-03-27,0,2024-09-20,1
OPP_00896,Account_896,Rep_2,Mid,AMER,Closed Won,65512,0.49532120795121076,2025-01-10,0,2024-04-07,1
OPP_00897,Account_897,Rep_14,SMB,EMEA,Proposal,99026,0.023447529585386984,2025-06-13,0,2024-05-13,1
OPP_00898,Account_898,Rep_8,SMB,EMEA,Closed Won,76656,0.279734674246058,2025-01-24,1,2024-12-30,1
OPP_00899,Account_899,Rep_8,Enterprise,APAC,Proposal,86759,0.3745898309105299,2025-03-05,0,2024-06-29,1
OPP_00900,Account_900,Rep_19,Mid,AMER,Qualification,98686,0.7415006389903841,2025-02-25,0,2024-08-09,1
OPP_00901,Account_901,Rep_7,Enterprise,APAC,Negotiation,45138,0.33723727161421413,2025-03-30,0,2024-12-29,1
OPP_00902,Account_902,Rep_19,Enterprise,APAC,Closed Lost,54420,0.5360936283662413,2025-01-22,1,2024-05-28,1
OPP_00903,Account_903,Rep_6,Mid,EMEA,Proposal,69089,0.5453085501861992,2025-06-29,0,2024-08-31,1
OPP_00904,Account_904,Rep_6,Mid,APAC,Proposal,16489,0.7595833011321524,2025-02-19,0,2024-11-08,1
OPP_00905,Account_905,Rep_3,Enterprise,APAC,Negotiation,60789,0.7525154813928301,2025-02-16,1,2024-03-16,1
OPP_00906,Account_906,Rep_7,Mid,EMEA,Negotiation,70925,0.48849940624101673,2025-01-23,0,2024-09-18,1
OPP_00907,Account_907,Rep_19,Mid,EMEA,Closed Won,50703,0.40490305176211144,2025-03-24,0,2024-08-18,1
OPP_00908,Account_908,Rep_8,SMB,AMER,Closed Won,88486,0.3672333794348619,2025-01-19,0,2024-07-09,1
OPP_00909,Account_909,Rep_10,Mid,EMEA,Qualification,77625,0.4517873555068438,2025-06-29,0,2024-05-13,1
OPP_00910,Account_910,Rep_20,Mid,APAC,Closed Lost,59228,0.41319332913528,2025-06-11,0,2024-11-04,1
OPP_00911,Account_911,Rep_15,SMB,APAC,Closed Won,4051,0.6107254818716464,2025-01-29,1,2024-09-08,1
OPP_00912,Account_912,Rep_15,SMB,AMER,Closed Lost,39090,0.5840619634970409,2025-03-02,0,2024-09-01,1
OPP_00913,Account_913,Rep_1,SMB,EMEA,Negotiation,29805,0.6183602382290032,2025-03-26,1,2024-09-21,1
OPP_00914,Account_914,Rep_20,SMB,AMER,Closed Lost,95978,0.7518567422872338,2025-02-04,0,2024-11-20,1
OPP_00915,Account_915,Rep_7,SMB,APAC,Qualification,45557,0.8725738242800354,2025-01-05,0,2024-11-25,1
OPP_00916,Account_916,Rep_4,Mid,EMEA,Proposal,3555,0.5249326786815114,2025-03-17,0,2024-12-08,1
OPP_00917,Account_917,Rep_6,Enterprise,APAC,Closed Lost,51241,0.7198927542791307,2025-01-07,0,2024-01-04,1
OPP_00918,Account_918,Rep_1,Mid,EMEA,Qualification,79303,0.429667963233157,2025-06-18,0,2024-02-06,1
OPP_00919,Account_919,Rep_5,SMB,AMER,Qualification,66994,0.7370013967166031,2025-05-10,0,2024-03-11,1
OPP_00920,Account_920,Rep_1,SMB,AMER,Closed Won,17066,0.7123018314351688,2025-05-18,0,2024-09-18,1
OPP_00921,Account_921,Rep_4,Mid,EMEA,Closed Won,5721,0.7016831939885982,2025-04-12,0,2024-08-24,1
OPP_00922,Account_922,Rep_2,SMB,EMEA,Qualification,78982,0.5188139682383047,2025-02-13,0,2024-11-02,1
OPP_00923,Account_923,Rep_10,Enterprise,AMER,Closed Lost,7304,0.36632836720182227,2025-03-11,0,2024-12-20,1
OPP_00924,Account_924,Rep_5,Mid,EMEA,Negotiation,43967,0.2210943124269047,2025-04-01,1,2024-06-26,1
OPP_00925,Account_925,Rep_10,Enterprise,APAC,Negotiation,79763,0.49199255849578016,2025-06-12,0,2024-04-05,1
OPP_00926,Account_926,Rep_1,SMB,EMEA,Closed Won,41462,0.8066025084498366,2025-03-03,0,2024-08-14,1
OPP_00927,Account_927,Rep_6,Mid,APAC,Proposal,72834,0.4380310197271854,2025-01-20,0,2024-01-11,1
OPP_00928,Account_928,Rep_13,SMB,EMEA,Qualification,51155,0.657025317092011,2025-06-12,0,2024-09-22,1
OPP_00929,Account_929,Rep_15,Enterprise,EMEA,Proposal,76842,0.6687902801037863,2025-06-14,0,2024-07-07,1
OPP_00930,Account_930,Rep_4,Mid,EMEA,Negotiation,3589,0.4432627558145654,2025-03-13,0,2024-07-27,1
OPP_00931,Account_931,Rep_13,SMB,EMEA,Negotiation,38078,0.7632689675039039,2025-04-30,0,2024-01-13,1
OPP_00932,Account_932,Rep_20,SMB,APAC,Closed Won,55918,0.0,2025-04-05,0,2024-06-10,1
OPP_00933,Account_933,Rep_15,SMB,EMEA,Closed Won,14601,0.255449944252365,2025-05-07,0,2024-02-29,1
OPP_00934,Account_934,Rep_8,Mid,AMER,Negotiation,8711,0.31687354072830803,2025-04-23,0,2024-01-05,1
OPP_00935,Account_935,Rep_5,SMB,EMEA,Closed Won,87900,0.336056995426522,2025-04-17,0,2024-07-20,1
OPP_00936,Account_936,Rep_15,Mid,EMEA,Qualification,60430,0.5672525902371791,2025-03-21,0,2024-01-12,1
OPP_00937,Account_937,Rep_4,SMB,AMER,Qualification,64327,0.5580075606107804,2025-01-28,1,2024-12-06,1
OPP_00938,Account_938,Rep_12,Mid,AMER,Closed Lost,96146,0.5787981144350016,2025-06-09,0,2024-08-27,1
OPP_00939,Account_939,Rep_13,Enterprise,APAC,Qualification,4970,0.6192162988264974,2025-05-19,0,2024-08-12,1
OPP_00940,Account_940,Rep_2,Enterprise,APAC,Qualification,70535,0.3099790861708701,2025-06-19,0,2024-06-30,1
OPP_00941,Account_941,Rep_19,Enterprise,AMER,Negotiation,87570,0.25636478663853624,2025-05-31,0,2024-10-23,1
OPP_00942,Account_942,Rep_19,SMB,AMER,Proposal,37176,0.5792639364015726,2025-01-30,0,2024-10-30,1
OPP_00943,Account_943,Rep_4,SMB,AMER,Closed Lost,42730,0.3739535852707122,2025-01-09,0,2024-11-02,1
OPP_00944,Account_944,Rep_4,Mid,AMER,Proposal,83168,0.1859049909264059,2025-02-28,1,2024-06-26,1
OPP_00945,Account_945,Rep_11,SMB,EMEA,Qualification,14385,0.6942688569082963,2025-06-05,0,2024-04-27,1
OPP_00946,Account_946,Rep_5,Mid,EMEA,Proposal,6950,0.7790203813004595,2025-03-20,0,2024-12-17,1
OPP_00947,Account_947,Rep_20,SMB,APAC,Negotiation,74511,0.8114321779397319,2025-04-13,0,2024-03-16,1
OPP_00948,Account_948,Rep_11,SMB,APAC,Proposal,54009,0.537401544294944,2025-04-24,0,2024-02-15,1
OPP_00949,Account_949,Rep_10,SMB,EMEA,Negotiation,87850,0.6251864191945805,2025-06-10,0,2024-08-14,1
OPP_00950,Account_950,Rep_8,Enterprise,EMEA,Closed Lost,24398,0.7739736446723822,2025-02-16,1,2024-12-21,1
OPP_00951,Account_951,Rep_6,SMB,EMEA,Closed Lost,26277,0.3717168419953132,2025-04-08,0,2024-10-20,1
OPP_00952,Account_952,Rep_6,Mid,AMER,Proposal,27761,0.7221355368108184,2025-05-30,1,2024-08-27,1
OPP_00953,Account_953,Rep_8,SMB,APAC,Proposal,65435,0.5550792468286417,2025-06-06,0,2024-12-13,1
OPP_00954,Account_954,Rep_15,Mid,EMEA,Negotiation,64944,0.6827423304685182,2025-06-11,0,2024-05-20,1
OPP_00955,Account_955,Rep_14,SMB,APAC,Closed Lost,32533,0.5372186041751871,2025-02-11,1,2024-07-22,1
OPP_00956,Account_956,Rep_11,Enterprise,EMEA,Closed Lost,73502,0.7592513419496003,2025-06-29,0,2024-05-29,1
OPP_00957,Account_957,Rep_12,Enterprise,AMER,Qualification,73123,0.5447047525083074,2025-02-16,1,2024-05-09,1
OPP_00958,Account_958,Rep_13,SMB,EMEA,Closed Won,23880,0.20320418810651647,2025-03-15,0,2024-12-14,1
OPP_00959,Account_959,Rep_8,Enterprise,AMER,Proposal,71627,0.7903853264629443,2025-02-20,0,2024-11-28,1
OPP_00960,Account_960,Rep_18,Enterprise,APAC,Qualification,42753,0.3104938518055776,2025-06-22,0,2024-09-25,1
OPP_00961,Account_961,Rep_1,Enterprise,EMEA,Qualification,97666,0.750611642048783,2025-04-04,0,2024-11-08,1
OPP_00962,Account_962,Rep_15,Enterprise,EMEA,Proposal,83597,0.4819514237119356,2025-04-30,0,2024-05-16,1
OPP_00963,Account_963,Rep_8,SMB,EMEA,Proposal,88829,0.7352021970395413,2025-03-16,0,2024-04-25,1
OPP_00964,Account_964,Rep_11,Mid,AMER,Qualification,2561,0.726953722973353,2025-06-11,1,2024-12-16,1
OPP_00965,Account_965,Rep_12,SMB,EMEA,Negotiation,54205,0.5860285948630742,2025-05-29,0,2024-06-09,1
OPP_00966,Account_966,Rep_12,SMB,AMER,Proposal,60810,0.6017070635254261,2025-05-03,0,2024-06-03,1
OPP_00967,Account_967,Rep_4,Enterprise,APAC,Negotiation,65482,0.5845257234385132,2025-05-21,0,2024-06-21,1
OPP_00968,Account_968,Rep_16,SMB,AMER,Proposal,70192,0.09723504874378441,2025-06-02,0,2024-05-09,1
OPP_00969,Account_969,Rep_4,Mid,APAC,Qualification,88154,0.5236660437796404,2025-05-02,0,2024-03-19,1
OPP_00970,Account_970,Rep_5,Enterprise,AMER,Proposal,87066,0.276787164785621,2025-01-21,0,2024-02-26,1
OPP_00971,Account_971,Rep_5,Enterprise,EMEA,Qualification,88408,0.5342374287491326,2025-01-01,0,2024-12-16,1
OPP_00972,Account_972,Rep_8,Enterprise,EMEA,Negotiation,29330,0.2714114907233569,2025-03-10,0,2024-02-26,1
OPP_00973,Account_973,Rep_10,SMB,EMEA,Qualification,17139,0.263009611754785,2025-03-27,0,2024-12-28,1
OPP_00974,Account_974,Rep_17,SMB,AMER,Negotiation,33977,0.8209869003507804,2025-03-12,0,2024-11-30,1
OPP_00975,Account_975,Rep_9,Mid,APAC,Qualification,5983,0.7138894776248379,2025-01-13,0,2024-05-13,1
OPP_00976,Account_976,Rep_19,SMB,EMEA,Negotiation,40909,0.4991714830111691,2025-06-29,0,2024-01-14,1
OPP_00977,Account_977,Rep_14,SMB,AMER,Closed Won,65480,0.5369537300498047,2025-01-23,0,2024-10-09,1
OPP_00978,Account_978,Rep_8,SMB,EMEA,Qualification,50029,0.45041679485139824,2025-05-29,0,2024-10-20,1
OPP_00979,Account_979,Rep_9,Enterprise,APAC,Proposal,22329,0.6139752751959046,2025-01-06,1,2024-05-26,1
OPP_00980,Account_980,Rep_11,Mid,EMEA,Qualification,37734,0.364789126690239,2025-05-28,0,2024-05-06,1
OPP_00981,Account_981,Rep_1,SMB,EMEA,Negotiation,43837,0.6987480525735915,2025-03-17,0,2024-09-16,1
OPP_00982,Account_982,Rep_14,Mid,AMER,Proposal,75354,0.44938263179717786,2025-06-17,0,2024-11-09,1
OPP_00983,Account_983,Rep_5,SMB,AMER,Negotiation,77454,0.4160306008337542,2025-01-09,0,2024-08-05,1
OPP_00984,Account_984,Rep_14,SMB,EMEA,Negotiation,67786,0.5043426036969686,2025-06-27,0,2024-08-20,1
OPP_00985,Account_985,Rep_4,Enterprise,AMER,Closed Lost,5758,0.3817706340148779,2025-01-28,0,2024-06-16,1
OPP_00986,Account_986,Rep_1,Mid,EMEA,Negotiation,68699,0.5657364698992966,2025-05-19,0,2024-05-22,1
OPP_00987,Account_987,Rep_19,Enterprise,APAC,Negotiation,83673,0.39252748213732,2025-04-26,0,2024-09-16,1
OPP_00988,Account_988,Rep_8,SMB,APAC,Proposal,98639,0.5937047205637672,2025-04-06,0,2024-08-05,1
OPP_00989,Account_989,Rep_15,Enterprise,EMEA,Closed Lost,22832,0.7432013077822953,2025-03-16,1,2024-11-03,1
OPP_00990,Account_990,Rep_15,Mid,APAC,Closed Won,2868,0.35613566263836527,2025-03-29,1,2024-05-25,1
OPP_00991,Account_991,Rep_9,Mid,AMER,Proposal,51665,0.47388490854096577,2025-02-25,0,2024-04-08,1
OPP_00992,Account_992,Rep_9,Mid,AMER,Closed Won,42862,0.5922661426070843,2025-04-15,0,2024-06-30,1
OPP_00993,Account_993,Rep_10,Enterprise,APAC,Proposal,20728,0.41282852900371864,2025-02-04,0,2024-06-17,1
OPP_00994,Account_994,Rep_20,Mid,EMEA,Closed Won,94565,0.5928641121653331,2025-01-25,0,2024-08-20,1
OPP_00995,Account_995,Rep_9,Mid,AMER,Closed Won,40857,0.611079772130348,2025-04-23,0,2024-04-02,1
OPP_00996,Account_996,Rep_3,Enterprise,AMER,Qualification,29183,0.7166523552588608,2025-04-09,0,2024-04-26,1
OPP_00997,Account_997,Rep_20,Enterprise,AMER,Closed Won,89321,0.37880199078301763,2025-05-27,0,2024-01-04,1
OPP_00998,Account_998,Rep_11,Mid,EMEA,Proposal,19940,0.3114449519539051,2025-01-31,1,2024-03-25,1
OPP_00999,Account_999,Rep_6,Mid,AMER,Proposal,6280,0.43848452208725125,2025-03-22,0,2024-06-15,1
OPP_01000,Account_1000,Rep_2,SMB,EMEA,Proposal,3164,0.30644953209058,2025-02-19,0,2024-01-07,1
OPP_01001,Account_1001,Rep_7,SMB,EMEA,Closed Won,93724,0.6128996408094994,2025-03-28,0,2024-08-19,1
OPP_01002,Account_1002,Rep_18,Mid,APAC,Qualification,80624,0.26764973996471775,2025-02-16,0,2024-09-07,1
OPP_01003,Account_1003,Rep_2,Enterprise,APAC,Qualification,19405,0.9666032836505376,2025-01-01,0,2024-03-25,1
OPP_01004,Account_1004,Rep_17,Enterprise,EMEA,Closed Won,3821,0.7591855723147501,2025-05-05,1,2024-11-14,1
OPP_01005,Account_1005,Rep_11,SMB,APAC,Qualification,56090,0.5025151539200629,2025-05-18,0,2024-07-11,1
OPP_01006,Account_1006,Rep_12,Mid,APAC,Qualification,23516,0.6734788985995952,2025-05-16,0,2024-05-02,1
OPP_01007,Account_1007,Rep_19,SMB,AMER,Qualification,11473,0.17263962713784164,2025-04-16,0,2024-03-29,1
OPP_01008,Account_1008,Rep_7,Enterprise,APAC,Proposal,47454,1.0,2025-05-05,0,2024-04-04,1
OPP_01009,Account_1009,Rep_20,Enterprise,EMEA,Proposal,43530,0.3819570775599021,2025-06-03,0,2024-10-26,1
OPP_01010,Account_1010,Rep_6,Mid,EMEA,Qualification,78714,0.4759005172201281,2025-06-11,1,2024-12-23,1
OPP_01011,Account_1011,Rep_1,Enterprise,AMER,Closed Lost,93554,0.12881334256231264,2025-01-19,0,2024-02-14,1
OPP_01012,Account_1012,Rep_17,Mid,EMEA,Closed Won,83633,0.5972574609481789,2025-03-13,0,2024-09-09,1
OPP_01013,Account_1013,Rep_11,Mid,APAC,Proposal,80632,0.27873116858457825,2025-05-09,0,2024-02-20,1
OPP_01014,Account_1014,Rep_18,SMB,EMEA,Proposal,70081,0.5203311523132058,2025-06-25,1,2024-03-05,1
OPP_01015,Account_1015,Rep_17,Mid,AMER,Proposal,25798,0.3911451134150924,2025-06-02,0,2024-02-23,1
OPP_01016,Account_1016,Rep_7,Mid,AMER,Negotiation,1863,0.2844512130139313,2025-01-24,0,2024-08-09,1
OPP_01017,Account_1017,Rep_17,Mid,EMEA,Qualification,17148,0.3391276996474766,2025-06-24,0,2024-03-12,1
OPP_01018,Account_1018,Rep_20,SMB,EMEA,Qualification,87545,0.5451576068171042,2025-03-25,0,2024-06-16,1
OPP_01019,Account_1019,Rep_9,Enterprise,AMER,Closed Lost,55459,0.2437018054262351,2025-04-30,0,2024-07-04,1
OPP_01020,Account_1020,Rep_17,SMB,APAC,Proposal,84345,0.3502376657952846,2025-03-10,0,2024-05-22,1
OPP_01021,Account_1021,Rep_20,Mid,EMEA,Proposal,85224,0.6326546762528956,2025-06-09,0,2024-01-19,1
OPP_01022,Account_1022,Rep_8,Mid,EMEA,Closed Lost,67189,1.0,2025-05-25,0,2024-01-10,1
OPP_01023,Account_1023,Rep_17,Mid,APAC,Negotiation,9129,0.595517763910601,2025-04-16,0,2024-09-28,1
OPP_01024,Account_1024,Rep_7,Mid,EMEA,Proposal,92954,0.3165476715645425,2025-03-10,0,2024-06-19,1
OPP_01025,Account_1025,Rep_1,SMB,APAC,Negotiation,24118,0.4265771659855378,2025-01-11,0,2024-12-29,1
OPP_01026,Account_1026,Rep_13,SMB,EMEA,Qualification,1443,0.5063178012305156,2025-06-15,0,2024-01-16,1
OPP_01027,Account_1027,Rep_19,Mid,AMER,Closed Won,28041,0.4301150098728585,2025-05-27,0,2024-03-20,1
OPP_01028,Account_1028,Rep_19,Mid,APAC,Proposal,90379,0.6806116333473866,2025-04-13,0,2024-10-10,1
OPP_01029,Account_1029,Rep_17,SMB,AMER,Closed Won,22053,0.5434946966028449,2025-05-25,1,2024-07-08,1
OPP_01030,Account_1030,Rep_13,Mid,APAC,Closed Lost,97384,0.681570476981974,2025-01-13,0,2024-05-27,1
OPP_01031,Account_1031,Rep_16,Mid,EMEA,Closed Lost,38204,0.4371112419404741,2025-01-01,0,2024-06-11,1
OPP_01032,Account_1032,Rep_8,Mid,APAC,Closed Lost,43240,0.7651000439442514,2025-01-02,0,2024-09-21,1
OPP_01033,Account_1033,Rep_19,Enterprise,AMER,Negotiation,94749,0.4667028831436908,2025-04-19,0,2024-12-25,1
OPP_01034,Account_1034,Rep_18,SMB,AMER,Proposal,62102,0.30576202617240167,2025-05-24,0,2024-05-17,1
OPP_01035,Account_1035,Rep_1,SMB,EMEA,Proposal,9291,0.9354640762084443,2025-01-04,0,2024-10-27,1
OPP_01036,Account_1036,Rep_14,Enterprise,AMER,Negotiation,17285,0.1350044506077766,2025-02-26,0,2024-12-30,1
OPP_01037,Account_1037,Rep_19,Mid,EMEA,Closed Lost,93422,0.35225225493901446,2025-04-23,0,2024-01-30,1
OPP_01038,Account_1038,Rep_15,Mid,AMER,Qualification,62589,0.3745944296339211,2025-01-23,0,2024-10-30,1
OPP_01039,Account_1039,Rep_18,Enterprise,AMER,Closed Lost,14944,1.0,2025-05-04,0,2024-06-16,1
OPP_01040,Account_1040,Rep_2,Enterprise,AMER,Closed Won,89876,0.8613717768293023,2025-04-27,0,2024-03-31,1
OPP_01041,Account_1041,Rep_17,Enterprise,EMEA,Closed Lost,96561,0.7987856287284396,2025-05-10,0,2024-03-31,1
OPP_01042,Account_1042,Rep_18,Mid,APAC,Closed Lost,55391,0.4338682675247336,2025-03-28,0,2024-07-29,1
OPP_01043,Account_1043,Rep_6,Mid,EMEA,Proposal,2607,0.985235600768355,2025-06-03,1,2024-11-25,1
OPP_01044,Account_1044,Rep_19,Mid,APAC,Qualification,3953,0.5736704007681942,2025-05-05,0,2024-10-26,1
OPP_01045,Account_1045,Rep_4,SMB,EMEA,Qualification,45941,0.6954526740606245,2025-04-21,0,2024-06-22,1
OPP_01046,Account_1046,Rep_1,Mid,EMEA,Proposal,72469,0.5359390762212414,2025-01-07,0,2024-05-13,1
OPP_01047,Account_1047,Rep_8,SMB,EMEA,Negotiation,77922,0.4901066857353497,2025-02-13,0,2024-01-24,1
OPP_01048,Account_1048,Rep_7,Enterprise,APAC,Closed Won,62683,0.4496442652147241,2025-06-10,0,2024-07-19,1
OPP_01049,Account_1049,Rep_3,Mid,APAC,Closed Lost,71218,0.45807200131616754,2025-04-23,0,2024-08-06,1
OPP_01050,Account_1050,Rep_10,Mid,EMEA,Negotiation,12154,0.6216983297356158,2025-06-13,0,2024-01-07,1
OPP_01051,Account_1051,Rep_10,SMB,AMER,Qualification,10047,0.5734399597550776,2025-01-04,1,2024-01-06,1
OPP_01052,Account_1052,Rep_19,SMB,EMEA,Qualification,89529,0.4937057259592632,2025-04-28,0,2024-04-27,1
OPP_01053,Account_1053,Rep_14,SMB,EMEA,Qualification,76874,0.8019047985397709,2025-01-23,0,2024-06-09,1
OPP_01054,Account_1054,Rep_2,Mid,AMER,Proposal,15323,0.0,2025-06-02,0,2024-03-25,1
OPP_01055,Account_1055,Rep_1,SMB,EMEA,Negotiation,38693,0.601977449584239,2025-03-31,0,2024-09-04,1
OPP_01056,Account_1056,Rep_18,Mid,APAC,Qualification,59730,0.6435477413317958,2025-04-02,0,2024-06-14,1
OPP_01057,Account_1057,Rep_7,Enterprise,EMEA,Proposal,90170,0.7293925736510339,2025-06-04,0,2024-05-24,1
OPP_01058,Account_1058,Rep_8,Enterprise,APAC,Qualification,27292,0.4870257117893278,2025-02-20,0,2024-01-31,1
OPP_01059,Account_1059,Rep_1,Mid,AMER,Negotiation,46111,0.5415840134767915,2025-04-25,0,2024-08-07,1
OPP_01060,Account_1060,Rep_3,SMB,APAC,Proposal,76453,0.6971896766629443,2025-03-22,0,2024-05-12,1
OPP_01061,Account_1061,Rep_8,Enterprise,EMEA,Proposal,76681,0.798233280856036,2025-04-13,0,2024-03-04,1
OPP_01062,Account_1062,Rep_15,Enterprise,APAC,Proposal,96253,0.4398928029642464,2025-03-21,0,2024-03-16,1
OPP_01063,Account_1063,Rep_5,SMB,APAC,Closed Lost,40491,0.5533951566255121,2025-05-31,0,2024-05-10,1
OPP_01064,Account_1064,Rep_3,Mid,AMER,Qualification,50336,0.8357147928697515,2025-04-13,0,2024-11-07,1
OPP_01065,Account_1065,Rep_19,SMB,APAC,Negotiation,17905,0.07519458482422975,2025-01-09,0,2024-11-14,1
OPP_01066,Account_1066,Rep_1,Enterprise,APAC,Closed Won,31273,0.361997480037083,2025-02-02,0,2024-12-26,1
OPP_01067,Account_1067,Rep_15,Enterprise,EMEA,Negotiation,27234,0.7931671957205926,2025-02-04,0,2024-02-07,1
OPP_01068,Account_1068,Rep_8,SMB,APAC,Closed Lost,79885,0.7185075667216606,2025-02-19,0,2024-02-23,1
OPP_01069,Account_1069,Rep_2,Enterprise,APAC,Proposal,67538,0.6044890421853388,2025-01-24,0,2024-05-09,1
OPP_01070,Account_1070,Rep_3,Mid,AMER,Proposal,33573,0.41028062537817594,2025-06-01,1,2024-08-05,1
OPP_01071,Account_1071,Rep_14,Enterprise,AMER,Qualification,94339,0.3236363002029161,2025-05-27,0,2024-01-02,1
OPP_01072,Account_1072,Rep_14,Mid,AMER,Negotiation,65320,0.38175687615152526,2025-02-08,0,2024-09-02,1
OPP_01073,Account_1073,Rep_11,Enterprise,AMER,Proposal,12330,0.8096016441637386,2025-01-25,0,2024-05-19,1
OPP_01074,Account_1074,Rep_16,SMB,EMEA,Qualification,93040,0.37431146216893074,2025-06-02,0,2024-10-22,1
OPP_01075,Account_1075,Rep_4,SMB,APAC,Negotiation,81516,0.5202845928479316,2025-06-04,0,2024-09-14,1
OPP_01076,Account_1076,Rep_20,SMB,AMER,Negotiation,73553,0.3492584710276508,2025-02-01,1,2024-04-14,1
OPP_01077,Account_1077,Rep_5,Enterprise,AMER,Qualification,42353,0.6685548060198054,2025-05-19,0,2024-12-01,1
OPP_01078,Account_1078,Rep_14,Enterprise,AMER,Negotiation,17011,0.39225474393071175,2025-04-18,1,2024-07-03,1
OPP_01079,Account_1079,Rep_16,Enterprise,EMEA,Negotiation,84537,0.48048122196911713,2025-02-02,0,2024-10-29,1
OPP_01080,Account_1080,Rep_18,Enterprise,APAC,Qualification,61985,0.16332357339143488,2025-05-27,0,2024-08-31,1
